Segment group,Treatment,Index,Set,Timepoint ,Plate,Well,Worm ID,Err,Date,Snap,DPA,Segments,Originally cut,Original segments,Starting segments,Segments added,Stage of blastema,Date of death,Days surviving,Death,Stage of death,Sex,Notes,Folder,Stage of blastema letter
s40,AMP,b,S1,T1,P1,1,s40_AMP_b_S1_T1_P1_1,,16 Dec 2022,393,3,8,13 Dec 2022,46,8,0,1,,,n,,,,,b
s40,AMP,b,S1,T1,P1,2,s40_AMP_b_S1_T1_P1_2,,16 Dec 2022,396,3,8,13 Dec 2022,45,8,0,1,,,n,,,,,b
s40,AMP,b,S1,T1,P1,3,s40_AMP_b_S1_T1_P1_3,,16 Dec 2022,397,3,8,13 Dec 2022,40,8,0,1,,,n,,,,,b
s40,AMP,b,S1,T1,P1,4,s40_AMP_b_S1_T1_P1_4,,16 Dec 2022,398,3,8,13 Dec 2022,47,8,0,1,,,n,,,,,b
s40,AMP,b,S2,T2,P1,1,s40_AMP_b_S2_T2_P1_1,,30 January 2023,377,7,8,23 January 2023,49,8,0,1,,,n,,,,,b
s60,AMP,d,S1,T1,P1,1,s60_AMP_d_S1_T1_P1_1,,17 December 2022,403,3,8,14 December 2022,62,8,0,1,,,n,,,,,b
s60,AMP,d,S1,T1,P1,2,s60_AMP_d_S1_T1_P1_2,,17 December 2022,404,3,8,14 December 2022,60,8,0,1,,,n,,,,,b
s60,AMP,d,S1,T1,P1,3,s60_AMP_d_S1_T1_P1_3,,17 December 2022,405,3,8,14 December 2022,65,8,0,1,,,n,,,,,b
s60,AMP,d,S1,T1,P1,4,s60_AMP_d_S1_T1_P1_4,,17 December 2022,406,3,8,14 December 2022,64,8,0,1,,,n,,,,,b
s60,AMP,d,S1,T1,P1,5,s60_AMP_d_S1_T1_P1_5,,17 December 2022,408,3,8,14 December 2022,66,8,0,1,,,n,,,,,b
s60,AMP,d,S1,T1,P1,6,s60_AMP_d_S1_T1_P1_6,,17 December 2022,409,3,8,14 December 2022,60,8,0,1,,,n,,,,,b
s60,AMP,d,S2,T1,P1,2,s60_AMP_d_S2_T1_P1_2,,13 February,565,3,8,10 February 2023,59,8,0,1,,,n,,,,,b
s60,AMP,d,S2,T1,P1,3,s60_AMP_d_S2_T1_P1_3,,13 February,566,3,8,10 February 2023,65,8,0,1,,,n,,,,,b
s60,AMP,d,S2,T1,P1,4,s60_AMP_d_S2_T1_P1_4,,13 February,567,3,8,10 February 2023,62,8,0,1,,,n,,,,,b
s60,AMP,d,S2,T1,P1,5,s60_AMP_d_S2_T1_P1_5,,13 February,568,3,8,10 February 2023,66,8,0,1,,,n,,,,,b
s60,AMP,d,S2,T1,P1,6,s60_AMP_d_S2_T1_P1_6,,13 February,569,3,8,10 February 2023,62,8,0,1,,,n,,,,,b
s60,AMP,d,S2,T2,P1,6,s60_AMP_d_S2_T2_P1_6,,17 February,602,7,8,10 February 2023,67,8,0,1,,,n,,,Tiny outgrowth,,b
s60,AMP,d,S2,T3,P2,5,s60_AMP_d_S2_T3_P2_5,,24 February 2023,642,14,8,10 February 2023,60,8,0,1,1 March 2023,19,y,,,,,b
s60,AMP,d,S3,T1,P1,2,s60_AMP_d_S3_T1_P1_2,,10 March 2023,891,3,8,7 March 2023,62,8,0,1,,,n,,,,,b
s60,AMP,d,S3,T1,P1,4,s60_AMP_d_S3_T1_P1_4,,10 March 2023,893,3,8,7 March 2023,62,8,0,1,,,n,,,,,b
s60,AMP,d,S3,T1,P1,5,s60_AMP_d_S3_T1_P1_5,,10 March 2023,894,3,8,7 March 2023,60,8,0,1,,,n,,,,,b
s60,AMP,d,S3,T3,P1,3,s60_AMP_d_S3_T3_P1_3,,14 March 2023,991,7,8,7 March 2023,65,8,0,1,,,n,,,,,b
s60,AMP,d,S3,T4,P1,1,s60_AMP_d_S3_T4_P1_1,,14 March 2023,996,7,8,7 March 2023,65,8,0,1,21 March 2023,14,y,,,,,b
s40,AMP,b,S3,T1,P1,2,s40_AMP_b_S3_T1_P1_2,,10 March 2023,901,3,8,7 March 2023,48,8,0,2,,,n,,,,,c
s40,AMP,b,S3,T1,P1,3,s40_AMP_b_S3_T1_P1_3,,10 March 2023,902,3,8,7 March 2023,45,8,0,2,,,n,,,,,c
s40,AMP,b,S3,T1,P1,5,s40_AMP_b_S3_T1_P1_5,,10 March 2023,904,3,8,7 March 2023,46,8,0,2,,,n,,,,,c
s40,AMP,b,S2,T1,P1,1,s40_AMP_b_S2_T1_P1_1,,30 January 2023,369,7,8,23 January 2023,47,8,0,3,,,n,,,,,d
s40,AMP,b,S2,T1,P1,3,s40_AMP_b_S2_T1_P1_3,,30 January 2023,371,7,8,23 January 2023,40,8,0,3,,,n,,,,,d
s40,AMP,b,S2,T1,P1,5,s40_AMP_b_S2_T1_P1_5,,30 January 2023,372,7,8,23 January 2023,44,8,0,3,,,n,,,,,d
s60,AMP,d,S3,T3,P2,1,s60_AMP_d_S3_T3_P2_1,,14 March 2023,992,7,8,7 March 2023,65,8,0,3,,,n,,,,,d
s40,AMP,b,S2,T1,P1,2,s40_AMP_b_S2_T1_P1_2,,30 January 2023,370,7,8,23 January 2023,47,8,0,4,,,n,,,,,e
s40,AMP,b,S2,T1,P1,4,s40_AMP_b_S2_T1_P1_4,,30 January 2023,372,7,8,23 January 2023,49,8,0,4,,,n,,,,,e
s40,AMP,b,S3,T2,P1,5,s40_AMP_b_S3_T2_P1_5,,14 March 2023,964,7,8,7 March 2023,44,8,0,4,,,n,,,,,e
s60,AMP,d,S2,T2,P1,3,s60_AMP_d_S2_T2_P1_3,,17 February,599,7,8,10 February 2023,66,8,0,4,,,n,,,Patterning,,e
s60,AMP,d,S3,T2,P1,3,s60_AMP_d_S3_T2_P1_3,,14 March 2023,953,7,8,7 March 2023,63,8,0,4,,,n,,,,,e
s40,AMP,b,S2,T2,P1,4,s40_AMP_b_S2_T2_P1_4,,30 January 2023,380,7,9,23 January 2023,48,8,1,5,,,n,,,,,f
s40,AMP,b,S3,T2,P1,3,s40_AMP_b_S3_T2_P1_3,,14 March 2023,962,7,8,7 March 2023,44,8,0,5,,,n,,,,,f
s60,AMP,d,S1,T2,P1,4,s60_AMP_d_S1_T2_P1_4,,21 Dec 2022,423,7,8,14 Dec 2022,68,8,0,5,,,n,,,,,f
s60,AMP,d,S1,T2,P1,5,s60_AMP_d_S1_T2_P1_5,,21 Dec 2022,424,7,8,14 Dec 2022,60,8,0,5,,,n,,,,,f
s60,AMP,d,S1,T2,P1,6,s60_AMP_d_S1_T2_P1_6,,21 Dec 2022,425,7,8,14 Dec 2022,63,8,0,5,,,n,,,,,f
s60,AMP,d,S1,T3,P1,4,s60_AMP_d_S1_T3_P1_4,,21 December 2022,459,7,8,14 December 2022,63,8,0,5,29 Dec 2022,15,y,,,,,f
s60,AMP,d,S1,T4,P1,4,s60_AMP_d_S1_T4_P1_4,,21 December 2022,456,7,8,14 December 2022,62,8,0,5,,,n,,,,,f
s60,AMP,d,S2,T2,P1,1,s60_AMP_d_S2_T2_P1_1,,17 February,597,7,8,10 February 2023,61,8,0,5,,,n,,,Primordium,,f
s60,AMP,d,S2,T2,P1,2,s60_AMP_d_S2_T2_P1_2,,17 February,598,7,8,10 February 2023,63,8,0,5,,,n,,,Primoridium,,f
s60,AMP,d,S2,T2,P1,4,s60_AMP_d_S2_T2_P1_4,,17 February,600,7,8,10 February 2023,60,8,0,5,,,n,,,Primordia,,f
s60,AMP,d,S2,T3,P2,4,s60_AMP_d_S2_T3_P2_4,,24 February 2023,641,14,8,10 February 2023,60,8,0,5,6 March 2023,24,y,,,,,f
s60,AMP,d,S3,T2,P1,5,s60_AMP_d_S3_T2_P1_5,,14 March 2023,954,7,8,7 March 2023,64,8,0,5,,,n,,,,,f
s60,AMP,d,S3,T4,P1,3,s60_AMP_d_S3_T4_P1_3,,14 March 2023,998,7,8,7 March 2023,60,8,0,5,17 April 2023,41,y,,,,,f
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,14 March 2023,1001,7,8,7 March 2023,62,8,0,5,,,n,,,,,f
s40,AMP,b,S3,T1,P1,1,s40_AMP_b_S3_T1_P1_1,,10 March 2023,900,3,8,7 March 2023,43,8,0,can't see - but uneven amputation,,,n,,,,,a
s40,AMP,b,S3,T3,P1,2,s40_AMP_b_S3_T3_P1_2,,14 March 2023,971,7,8,7 March 2023,44,8,0,abnormal/damaged,14 March 2023,7,y,,,,,a
s40,AMP,b,S3,T1,P1,4,s40_AMP_b_S3_T1_P1_4,,10 March 2023,903,3,8,7 March 2023,44,8,0,abnormal protrusion,,,n,,,,,a
s60,AMP,d,S2,T4,P1,2,s60_AMP_d_S2_T4_P1_2,,24 February 2023,626,14,11,10 February 2023,60,8,3,hard to tell / abnormal?,1 March 2023,19,y,,,,,a
s60,AMP,d,S1,T4,P1,5,s60_AMP_d_S1_T4_P1_5,,21 December 2022,457,7,8,14 December 2022,65,8,0,hard to see / abnormal?,11 Jan 2023,28,y,,,,,a
s60,AMP,d,S2,T4,P3,2,s60_AMP_d_S2_T4_P3_2,,24 February 2023,629,14,8,10 February 2023,67,8,0,abnormal,13 March 2023,31,y,,,,,a
s60,AMP,d,S2,T4,P3,5,s60_AMP_d_S2_T4_P3_5,,24 February 2023,634,14,8,10 February 2023,61,8,0,abnormal,1 March 2023,19,y,,,,,a
s60,AMP,d,S3,T2,P1,2,s60_AMP_d_S3_T2_P1_2,,14 March 2023,952,7,8,7 March 2023,65,8,0,abnormal,,,n,,,,,a
s60,AMP,d,S3,T4,P1,5,s60_AMP_d_S3_T4_P1_5,,14 March 2023,999,7,8,7 March 2023,68,8,0,abnormal,11 April 2023,35,y,,,,,a
s40,AMP,b,S1,T2,P1,1,s40_AMP_b_S1_T2_P1_1,,20 December 2022,414,7,9,13 December 2022,47,8,1,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T2,P1,2,s40_AMP_b_S1_T2_P1_2,,20 December 2022,415,7,10,13 December 2022,45,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T2,P1,3,s40_AMP_b_S1_T2_P1_3,,20 December 2022,416,7,11,13 December 2022,45,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T2,P1,4,s40_AMP_b_S1_T2_P1_4,,20 December 2022,417,7,9,13 December 2022,45,8,1,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T3,P1,1,s40_AMP_b_S1_T3_P1_1,,20 December 2022,448,7,11,13 December 2022,49,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T3,P1,2,s40_AMP_b_S1_T3_P1_2,,20 December 2022,449,7,12,13 December 2022,45,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T3,P1,3,s40_AMP_b_S1_T3_P1_3,,20 December 2022,450,7,12,13 December 2022,40,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T3,P1,4,s40_AMP_b_S1_T3_P1_4,,20 December 2022,451,7,11,13 December 2022,42,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T3,P1,5,s40_AMP_b_S1_T3_P1_5,,20 December 2022,452,7,13,13 December 2022,41,8,5,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,1,s40_AMP_b_S1_T4_P1_1,\,24 January 2023,362,42,35,13 Dec 2022,42,8,27,beyond st 5,,,,,,,,g
s40,AMP,b,S1,T4,P1,1,s40_AMP_b_S1_T4_P1_1,,31 January 2023,407,49,38,13 Dec 2022,42,8,30,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,1,s40_AMP_b_S1_T4_P1_1,,9 February 2023,549,58,39,13 Dec 2022,42,8,31,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,2,s40_AMP_b_S1_T4_P1_2,,24 January 2023,363,42,46,13 Dec 2022,45,8,38,beyond st 5,,,,,,,,g
s40,AMP,b,S1,T4,P1,2,s40_AMP_b_S1_T4_P1_2,,31 January 2023,408,49,51,13 Dec 2022,45,8,43,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,2,s40_AMP_b_S1_T4_P1_2,,9 February 2023,550,58,51,13 Dec 2022,45,8,43,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,2,s40_AMP_b_S1_T4_P1_2,,14 February 2023,574,63,53,13 Dec 2022,45,8,45,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,3,s40_AMP_b_S1_T4_P1_3,,20 December 2022,453,7,9,13 December 2022,47,8,1,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,3,s40_AMP_b_S1_T4_P1_3,,24 January 2023,364,42,42,13 Dec 2022,47,8,34,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,3,s40_AMP_b_S1_T4_P1_3,,31 January 2023,409,49,48,13 Dec 2022,47,8,40,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,3,s40_AMP_b_S1_T4_P1_3,,9 February 2023,552,58,51,13 Dec 2022,47,8,43,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,3,s40_AMP_b_S1_T4_P1_3,,14 February 2023,575,63,51,13 Dec 2022,47,8,43,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,4,s40_AMP_b_S1_T4_P1_4,,20 December 2022,455,7,10,13 December 2022,42,8,2,beyond st 5,7 Feb 2023,56,y,,,,,g
s40,AMP,b,S1,T4,P1,4,s40_AMP_b_S1_T4_P1_4,,24 January 2023,365,42,13,13 Dec 2022,42,8,5,beyond st 5,,,,,,,,g
s40,AMP,b,S1,T4,P1,4,s40_AMP_b_S1_T4_P1_4,,31 January 2023,410,49,15,13 Dec 2022,42,8,7,beyond st 5,7 Feb 2023,56,y,,,Weird regeneration,,g
s40,AMP,b,S1,T4,P1,5,s40_AMP_b_S1_T4_P1_5,,20 December 2022,454,7,12,13 December 2022,49,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,5,s40_AMP_b_S1_T4_P1_5,,24 January 2023,368,42,44,13 Dec 2022,49,8,36,beyond st 5,,,,,,,,g
s40,AMP,b,S1,T4,P1,5,s40_AMP_b_S1_T4_P1_5,,9 February 2023,551,58,48,13 Dec 2022,49,8,40,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,5,s40_AMP_b_S1_T4_P1_5,,31 January 2023,411,49,49,13 Dec 2022,49,8,41,beyond st 5,,,n,,,,,g
s40,AMP,b,S1,T4,P1,5,s40_AMP_b_S1_T4_P1_5,,14 February 2023,576,63,51,13 Dec 2022,49,8,43,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T2,P1,2,s40_AMP_b_S2_T2_P1_2,,30 January 2023,378,7,11,23 January 2023,43,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T2,P1,3,s40_AMP_b_S2_T2_P1_3,,30 January 2023,379,7,10,23 January 2023,45,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T2,P1,5,s40_AMP_b_S2_T2_P1_5,,30 January 2023,381,7,12,23 January 2023,42,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,1,s40_AMP_b_S2_T3_P1_1,,30 January 2023,387,7,11,23 January 2023,47,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,1,s40_AMP_b_S2_T3_P1_1,,6 February 2023,425,14,22,23 January 2023,47,8,14,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,1,s40_AMP_b_S2_T3_P1_1,,20 February 2023,603,28,31,23 January 2023,47,8,23,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,2,s40_AMP_b_S2_T3_P1_2,,30 January 2023,388,7,11,23 January 2023,41,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,2,s40_AMP_b_S2_T3_P1_2,,6 February 2023,426,14,20,23 January 2023,41,8,12,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,2,s40_AMP_b_S2_T3_P1_2,,20 February 2023,604,28,31,23 January 2023,41,8,23,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,3,s40_AMP_b_S2_T3_P1_3,,30 January 2023,389,7,11,23 January 2023,43,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,3,s40_AMP_b_S2_T3_P1_3,,6 February 2023,427,14,22,23 January 2023,43,8,14,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,3,s40_AMP_b_S2_T3_P1_3,,20 February 2023,605,28,29,23 January 2023,43,8,21,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,4,s40_AMP_b_S2_T3_P1_4,,30 January 2023,390,7,11,23 January 2023,45,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,4,s40_AMP_b_S2_T3_P1_4,,6 February 2023,428,14,15,23 January 2023,45,8,7,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,4,s40_AMP_b_S2_T3_P1_4,,20 February 2023,606,28,28,23 January 2023,45,8,20,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,5,s40_AMP_b_S2_T3_P1_5,,30 January 2023,391,7,12,23 January 2023,41,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,5,s40_AMP_b_S2_T3_P1_5,,6 February 2023,429,14,22,23 January 2023,41,8,14,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T3,P1,5,s40_AMP_b_S2_T3_P1_5,,20 February 2023,607,28,32,23 January 2023,41,8,24,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,1,s40_AMP_b_S2_T4_P1_1,,30 January 2023,392,7,11,23 January 2023,42,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,1,s40_AMP_b_S2_T4_P1_1,,6 February 2023,435,14,22,23 January 2023,42,8,14,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,2,s40_AMP_b_S2_T4_P1_2,,30 January 2023,393,7,10,23 January 2023,43,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,2,s40_AMP_b_S2_T4_P1_2,,6 February 2023,436,14,12,23 January 2023,43,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,3,s40_AMP_b_S2_T4_P1_3,,30 January 2023,394,7,11,23 January 2023,42,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,3,s40_AMP_b_S2_T4_P1_3,,6 February 2023,437,14,18,23 January 2023,42,8,10,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,4,s40_AMP_b_S2_T4_P1_4,,30 January 2023,395,7,10,23 January 2023,49,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,4,s40_AMP_b_S2_T4_P1_4,,6 February 2023,438,14,16,23 January 2023,49,8,8,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,5,s40_AMP_b_S2_T4_P1_5,,30 January 2023,396,7,9,23 January 2023,48,8,1,beyond st 5,,,n,,,,,g
s40,AMP,b,S2,T4,P1,5,s40_AMP_b_S2_T4_P1_5,,6 February 2023,439,14,12,23 January 2023,48,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T2,P1,1,s40_AMP_b_S3_T2_P1_1,,14 March 2023,960,7,9,7 March 2023,43,8,1,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T2,P1,2,s40_AMP_b_S3_T2_P1_2,,14 March 2023,961,7,10,7 March 2023,43,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T2,P1,4,s40_AMP_b_S3_T2_P1_4,,14 March 2023,963,7,9,7 March 2023,46,8,1,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,1,s40_AMP_b_S3_T3_P1_1,,14 March 2023,970,7,12,7 March 2023,48,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,1,s40_AMP_b_S3_T3_P1_1,,28 March 2023,1116,21,26,7 March 2023,48,8,18,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,1,s40_AMP_b_S3_T3_P1_1,,4 April 2023,1151,28,27,7 March 2023,48,8,19,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,3,s40_AMP_b_S3_T3_P1_3,,14 March 2023,972,7,11,7 March 2023,46,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,3,s40_AMP_b_S3_T3_P1_3,,28 March 2023,1117,21,24,7 March 2023,46,8,16,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,3,s40_AMP_b_S3_T3_P1_3,,4 April 2023,1152,28,26,7 March 2023,46,8,18,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,4,s40_AMP_b_S3_T3_P1_4,,14 March 2023,973,7,10,7 March 2023,41,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,4,s40_AMP_b_S3_T3_P1_4,,28 March 2023,1118,21,18,7 March 2023,41,8,10,beyond st 5,4 April 2023,28,y,,,,,g
s40,AMP,b,S3,T3,P1,5,s40_AMP_b_S3_T3_P1_5,,14 March 2023,974,7,11,7 March 2023,44,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,5,s40_AMP_b_S3_T3_P1_5,,28 March 2023,1119,21,21,7 March 2023,44,8,13,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T3,P1,5,s40_AMP_b_S3_T3_P1_5,,4 April 2023,1153,28,29,7 March 2023,44,8,21,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T4,P1,1,s40_AMP_b_S3_T4_P1_1,,14 March 2023,975,7,12,7 March 2023,45,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T4,P1,2,s40_AMP_b_S3_T4_P1_2,,14 March 2023,976,7,12,7 March 2023,40,8,4,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T4,P1,3,s40_AMP_b_S3_T4_P1_3,,14 March 2023,977,7,10,7 March 2023,45,8,2,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T4,P1,4,s40_AMP_b_S3_T4_P1_4,,14 March 2023,978,7,11,7 March 2023,44,8,3,beyond st 5,,,n,,,,,g
s40,AMP,b,S3,T4,P1,5,s40_AMP_b_S3_T4_P1_5,,14 March 2023,979,7,13,7 March 2023,47,8,5,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T2,P1,5,s60_AMP_d_S2_T2_P1_5,,17 February,601,7,9,10 February 2023,61,8,1,beyond st 5,,,n,,,Many primordia,,g
s60,AMP,d,S2,T3,P1,1,s60_AMP_d_S2_T3_P1_1,,24 February 2023,636,14,18,10 February 2023,66,8,10,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,1,s60_AMP_d_S2_T3_P1_1,,3 March 2023,716,21,26,10 February 2023,66,8,18,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,1,s60_AMP_d_S2_T3_P1_1,,11 March 2023,920,29,33,10 Feb 2023,66,8,25,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,2,s60_AMP_d_S2_T3_P1_2,y,11 March 2023,921,29,13,10 Feb 2023,60,8,5,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,3,s60_AMP_d_S2_T3_P1_3,,24 February 2023,637,14,18,10 February 2023,65,8,10,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,3,s60_AMP_d_S2_T3_P1_3,,3 March 2023,717,21,24,10 February 2023,65,8,16,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,3,s60_AMP_d_S2_T3_P1_3,,11 March 2023,922,29,30,10 Feb 2023,65,8,22,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,4,s60_AMP_d_S2_T3_P1_4,y,11 March 2023,923,29,41,10 Feb 2023,61,8,33,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P1,5,s60_AMP_d_S2_T3_P1_5,y,11 March 2023,924,29,30,10 Feb 2023,60,8,22,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P2,1,s60_AMP_d_S2_T3_P2_1,,24 February 2023,638,14,10,10 February 2023,60,8,2,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P2,1,s60_AMP_d_S2_T3_P2_1,,3 March 2023,718,21,14,10 February 2023,60,8,6,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P2,2,s60_AMP_d_S2_T3_P2_2,,24 February 2023,639,14,20,10 February 2023,63,8,12,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P2,2,s60_AMP_d_S2_T3_P2_2,,3 March 2023,719,21,29,10 February 2023,63,8,21,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P2,3,s60_AMP_d_S2_T3_P2_3,,24 February 2023,640,14,20,10 February 2023,64,8,12,beyond st 5,6 March 2023,24,y,,,,,g
s60,AMP,d,S2,T3,P2,3,s60_AMP_d_S2_T3_P2_3,,3 March 2023,720,21,26,10 February 2023,64,8,18,beyond st 5,6 March 2023,24,y,,,,,g
s60,AMP,d,S2,T3,P2,6,s60_AMP_d_S2_T3_P2_6,,24 February 2023,643,14,15,10 February 2023,69,8,7,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T3,P2,6,s60_AMP_d_S2_T3_P2_6,,3 March 2023,721,21,22,10 February 2023,69,8,14,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P1,1,s60_AMP_d_S2_T4_P1_1,,24 February 2023,625,14,20,10 February 2023,61,8,12,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,24 February 2023,627,14,14,10 February 2023,69,8,6,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,24 February 2023,628,14,27,10 February 2023,63,8,19,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,24 February 2023,620,14,19,10 February 2023,60,8,11,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,24 February 2023,621,14,22,10 February 2023,61,8,14,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P2,4,s60_AMP_d_S2_T4_P2_4,,24 February 2023,622,14,14,10 February 2023,61,8,6,beyond st 5,1 March 2023,19,y,,,,,g
s60,AMP,d,S2,T4,P2,5,s60_AMP_d_S2_T4_P2_5,,24 February 2023,623,14,10,10 February 2023,66,8,2,beyond st 5,1 March 2023,19,y,,,,,g
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,24 February 2023,624,14,19,10 February 2023,65,8,11,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,24 February 2023,630,14,21,10 February 2023,60,8,13,beyond st 5,,,n,,,,,g
s60,AMP,d,S2,T4,P3,3,s60_AMP_d_S2_T4_P3_3,,24 February 2023,631,14,20,10 February 2023,60,8,12,beyond st 5,11 March 2023,29,y,,,,,g
s60,AMP,d,S2,T4,P3,4,s60_AMP_d_S2_T4_P3_4,,24 February 2023,632,14,10,10 February 2023,60,8,2,beyond st 5,3 March 2023,21,y,,,,,g
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,24 February 2023,635,14,15,10 February 2023,66,8,7,beyond st 5,,,n,,,,,g
s60,AMP,d,S3,T3,P1,2,s60_AMP_d_S3_T3_P1_2,,14 March 2023,990,7,10,7 March 2023,65,8,2,beyond st 5,,,n,,,,,g
